,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
189,3035,94,2.0,47.80222779023652,32.5421255675183,6.0,5.0,12.0,1975,0.521867054,25,6149,0,,0,0,0,1,0,1,0,1
190,1372,39,1.0,33.68237635813288,21.601502911226078,6.0,9.0,9.0,1973,0.428825818,25,5011,8,730.0,0,2,0,1,0,1,0,1
191,14077,92,2.0,42.54009352292711,27.66291820102857,6.0,12.0,12.0,1971,0.460556389,20,4386,14,,1,5,0,1,0,1,0,1
192,11981,118,3.0,92.26619160498691,54.76768654421729,12.0,4.0,17.0,2005,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0
193,13528,187,1.0,38.89234657283961,17.533507100618163,10.0,8.0,16.0,2005,0.041116354,53,14892,4,,1,4,0,1,0,1,0,1
194,141,62,2.0,67.6776032795015,,1.0,11.0,16.0,2016,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
195,4645,54,2.0,76.31285054725404,,0.0,0.0,0.0,1977,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1
196,5198,7,3.0,91.90401514440286,62.839715671427776,7.0,5.0,5.0,1937,0.130617806,39,10418,9,900.0,1,9,0,1,0,1,0,1
197,9956,36,1.0,38.75540671852458,18.306265262422922,8.0,2.0,14.0,1978,0.08761909,8,1497,5,,1,0,0,1,0,1,0,1
198,10736,13,3.0,80.03033041968777,47.801598811626405,10.0,16.0,17.0,1992,0.090799103,74,19083,2,,5,15,0,1,0,1,0,1
199,8478,86,2.0,59.96722996245699,38.60943016919785,8.0,10.0,25.0,2007,0.161975568,31,7010,5,4508.0,3,7,0,1,1,0,0,1
200,2720,101,2.0,59.777540761570975,35.163279274023196,10.0,20.0,22.0,1999,0.225824954,41,6558,7,1548.0,3,2,1,0,0,1,0,1
201,11706,7,2.0,49.830081678565854,34.183954386137096,6.0,9.0,9.0,1980,0.130617806,39,10418,9,900.0,1,9,0,1,0,1,0,1
202,4123,106,2.0,62.68807707320569,35.20026729409598,10.0,8.0,18.0,2004,0.246031548,22,3151,4,2715.0,3,3,0,1,1,0,0,1
203,7985,62,3.0,88.49139704169184,,1.0,1.0,1.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
204,15330,52,1.0,39.554283412487294,22.012758327025463,7.0,13.0,25.0,2007,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
205,7567,27,2.0,74.2140900115795,,1.0,8.0,17.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
206,12352,6,3.0,82.98372191646695,,1.0,13.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
207,3608,161,3.0,81.74963962728911,51.415228897192286,7.0,5.0,8.0,1964,0.0006991189999999999,14,3369,24,4129.0,0,3,0,1,0,1,0,1
208,11535,6,2.0,56.571289554112866,34.538703075934656,9.0,14.0,17.0,2011,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
209,8075,27,1.0,43.37251864207703,20.374714577765413,9.0,16.0,16.0,2010,0.041116354,53,14892,4,,1,4,0,1,0,1,0,1
210,16505,28,1.0,45.18232856287953,18.06250630998825,9.0,4.0,23.0,2007,0.333891544,30,6564,1,,0,0,0,1,0,1,0,1
211,2306,98,1.0,30.447688159505947,20.897931693845,5.0,3.0,9.0,1974,0.313924552,22,4625,11,3855.0,2,10,0,1,0,1,0,1
212,1748,88,2.0,67.62871744827193,67.62871744827193,1.0,22.0,22.0,1977,0.127375905,43,8429,3,,3,9,0,1,0,1,0,1
213,9435,27,1.0,46.848992722249015,22.597569066968564,8.0,8.0,10.0,2007,0.041116354,53,14892,4,,1,4,0,1,0,1,0,1
214,10578,22,2.0,45.578160725832994,28.47599687898212,5.0,3.0,5.0,1962,0.118537385,30,6207,1,1183.0,1,0,0,1,0,1,0,1
215,11645,1,2.0,64.2263608635554,35.91337299872035,8.0,12.0,17.0,2016,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
216,7887,19,3.0,65.77099138534508,48.6888779697622,8.0,6.0,16.0,1978,0.309479124,35,7715,4,990.0,0,6,0,1,0,1,0,1
217,5540,27,3.0,59.42507753869936,59.42507753869936,9.0,10.0,10.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
218,9511,63,1.0,51.456042315841025,51.38526199825112,1.0,10.0,10.0,2017,0.23861713,26,3889,6,705.0,3,6,0,1,0,1,0,1
219,5354,85,1.0,28.53508416664782,12.733641792255193,6.0,4.0,9.0,1967,0.037177818,52,11217,1,2300.0,1,7,0,1,0,1,0,1
220,12196,23,2.0,58.64681763048677,27.335360536533127,6.0,2.0,4.0,2015,0.034656082000000005,0,168,0,,0,0,0,1,0,1,0,1
221,4228,7,2.0,67.87154473778412,35.335792054045776,12.0,13.0,17.0,2014,0.035145267,42,9292,3,2620.0,0,3,0,1,0,1,0,1
222,13385,11,3.0,72.95694262051751,44.77136206123875,9.0,12.0,14.0,1977,0.00016967599999999998,36,5992,0,,1,1,0,1,0,1,0,1
223,4622,27,2.0,62.1539939420753,36.09435189107803,0.0,0.0,0.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
224,9381,41,1.0,41.919045348063044,19.430397336918496,9.0,3.0,14.0,1984,0.175054867,36,10055,3,,1,0,0,1,0,1,0,1
225,883,23,1.0,46.3558042570401,,1.0,3.0,3.0,1977,0.014072961,2,475,0,,0,0,0,1,0,1,0,1
226,4180,45,1.0,40.3710769262108,,1.0,21.0,22.0,2016,0.195781053,23,5212,6,,3,2,0,1,0,1,0,1
227,16395,2,3.0,79.7222428770001,44.731218587742774,72.0,12.0,16.0,1987,0.130617806,39,10418,9,900.0,1,9,0,1,0,1,0,1
228,7682,9,3.0,79.8304393653747,48.26503036322548,10.0,5.0,14.0,1993,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
229,15620,23,1.0,43.763289168856524,,1.0,3.0,17.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
230,5786,123,2.0,75.14501200314791,36.84986662954592,11.0,8.0,8.0,2009,0.0,6,2733,0,920.0,0,4,0,1,0,1,0,1
231,2540,6,3.0,82.35302308946324,,0.0,13.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
232,7618,167,3.0,82.02956195939946,56.86728704796025,8.0,4.0,5.0,1954,0.050272014,21,4231,14,1020.0,0,3,0,1,0,1,0,1
233,3219,27,2.0,75.3786829779113,53.90477364005074,12.0,3.0,18.0,2017,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
234,12633,27,3.0,81.88454797087553,81.88454797087553,0.0,12.0,19.0,1977,0.211401214,9,1892,0,,0,1,0,1,0,1,0,1
235,6336,21,2.0,42.42307966792883,28.08748522640246,5.0,3.0,5.0,1965,0.034331497,25,5487,3,,0,4,0,1,0,1,0,1
236,3916,1,1.0,47.07161748065335,47.07161748065335,1.0,7.0,7.0,2017,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
237,3851,52,2.0,66.59181453309932,66.59181453309932,1.0,13.0,17.0,1977,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
238,3095,23,1.0,34.91328365645016,,1.0,3.0,15.0,1977,0.005767451,1,388,0,,0,0,0,1,0,1,0,1
239,3351,1,1.0,39.05602087994309,,1.0,17.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
240,3299,99,2.0,47.00961051697733,27.55761193692172,5.0,9.0,9.0,1971,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1
241,2741,113,3.0,63.04444051929875,45.8773026582567,5.0,9.0,9.0,1966,0.050755569,24,5469,1,145.0,0,1,0,1,0,1,0,1
242,1351,52,2.0,63.07974371648614,,1.0,5.0,17.0,1977,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
243,13320,66,2.0,72.7363793274722,69.64349482278698,9.0,15.0,19.0,2002,0.111627393,50,12238,8,1970.0,2,3,0,1,0,1,0,1
244,13137,23,1.0,43.79043241399027,,0.0,10.0,17.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
245,1572,9,1.0,43.797870284335545,22.53965544863098,8.0,14.0,14.0,1995,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
246,790,23,1.0,41.07441664609757,,0.0,9.0,17.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
247,40,29,3.0,65.09845796799003,46.505943685312346,9.0,11.0,12.0,1968,0.086885265,10,2277,2,1547.0,0,0,0,1,0,1,0,1
248,15450,37,1.0,36.875910133784366,20.400186448687233,9.0,14.0,14.0,1972,0.122190486,25,4724,2,1308.0,1,3,0,1,0,1,0,1
249,692,84,1.0,33.22250524274529,22.6614531781958,5.0,5.0,5.0,1961,0.14966637300000002,22,4789,2,4087.0,4,1,0,1,0,1,0,1
250,3401,74,2.0,80.82585267134866,79.44387475050334,1.0,1.0,1.0,2017,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
251,713,20,2.0,41.20842185979395,20.52423997883241,6.0,12.0,12.0,1966,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1
252,8139,27,2.0,58.55380927130469,,0.0,0.0,0.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
253,14271,8,1.0,43.88463985760105,24.74541288946272,8.0,5.0,14.0,1987,0.458174486,26,4439,1,1130.0,1,5,0,1,1,0,0,1
254,5756,109,2.0,53.07840402332315,30.05504816653448,9.0,3.0,17.0,2002,0.1363303,30,6141,10,262.0,3,6,0,1,0,1,0,1
255,12533,27,1.0,43.32504270958004,37.16069091031963,1.0,1.0,1.0,2018,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
256,4417,1,3.0,81.14356023870374,,1.0,12.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
257,1334,23,1.0,29.401007751362172,,1.0,4.0,17.0,2019,0.034656082000000005,0,168,0,,0,0,0,1,0,1,0,1
258,4328,96,1.0,36.67340725700864,16.285522177555233,9.0,3.0,12.0,2003,0.041116354,53,14892,4,,1,4,0,1,0,1,0,1
259,3505,88,3.0,60.38897244708644,40.26997962950908,5.0,9.0,9.0,1977,0.127375905,43,8429,3,,3,9,0,1,0,1,0,1
260,12416,170,3.0,77.26797275995854,46.835061195109475,10.0,17.0,17.0,1990,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0
261,35,7,2.0,43.94828799946549,28.578213386225425,4.0,5.0,5.0,1964,0.130617806,39,10418,9,900.0,1,9,0,1,0,1,0,1
262,2173,181,2.0,62.19833539557827,39.68072899137825,5.0,7.0,9.0,1948,0.0,30,7538,87,4702.0,5,5,0,1,0,1,0,1
263,7129,40,3.0,80.93212416498206,50.13104439687518,9.0,8.0,8.0,1960,0.210473241,11,2398,2,1994.0,3,0,0,1,0,1,0,1
264,15853,54,3.0,58.703833742565905,41.70019368217425,5.0,3.0,5.0,1967,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1
265,15511,83,2.0,53.14307185514218,31.993796089774516,8.0,3.0,12.0,1975,0.100455735,43,7227,0,,1,6,0,1,0,1,1,0
266,16656,93,1.0,41.515880999394895,24.676835978410768,8.0,4.0,14.0,1985,0.521867054,25,6149,0,,0,0,0,1,0,1,0,1
267,3253,34,1.0,44.217455611199064,21.422794259186766,9.0,16.0,24.0,2002,0.069753361,53,13670,4,,1,11,0,1,0,1,0,1
268,13861,27,2.0,60.72243610007683,31.879816606500587,12.0,1.0,1.0,1977,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
269,5249,119,2.0,47.741510366148646,28.642822599712638,5.0,5.0,9.0,1970,0.000995363,42,7651,1,,1,5,0,1,0,1,0,1
270,15215,17,1.0,46.69297388488836,5.941401217538019,1.0,1.0,1.0,2015,0.0,18,3374,5,620.0,1,2,0,1,0,1,0,1
271,7674,30,2.0,51.575294567580464,51.575294567580464,1.0,5.0,17.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
272,3309,127,1.0,36.52800943176572,19.645381007318726,9.0,12.0,16.0,1983,0.486245621,13,2514,19,,0,6,0,1,0,1,0,1
273,7765,109,1.0,31.123566509037108,24.85629778075133,5.0,8.0,9.0,1965,0.1363303,30,6141,10,262.0,3,6,0,1,0,1,0,1
274,6184,3,3.0,96.96659699367905,57.72208539788412,9.0,10.0,15.0,2015,0.050900058,43,10621,1,30.0,2,3,0,1,0,1,0,1
275,2052,129,2.0,43.181956690056154,30.896362681812843,6.0,5.0,5.0,1962,0.020741326,24,5613,5,1340.0,2,5,0,1,0,1,0,1
276,9338,91,2.0,41.96202156738234,23.252148318729702,7.0,5.0,12.0,1969,0.333891544,30,6564,1,,0,0,0,1,0,1,0,1
277,3921,39,1.0,32.04987464899744,22.566633448919358,6.0,3.0,9.0,1969,0.428825818,25,5011,8,730.0,0,2,0,1,0,1,0,1
278,8179,13,2.0,55.232956916607726,32.53087870228316,8.0,11.0,17.0,1998,0.090799103,74,19083,2,,5,15,0,1,0,1,0,1
279,8727,1,2.0,79.52122105330591,4.634048620392715,1.0,1.0,1.0,2017,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
280,15679,11,2.0,62.92795167119776,28.83829961641468,17.0,3.0,3.0,2014,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1
281,140,8,1.0,42.0126943974842,20.88717009370839,8.0,5.0,14.0,2009,0.458174486,26,4439,1,1130.0,1,5,0,1,1,0,0,1
282,7728,49,3.0,84.72415684760853,53.810698771505784,11.0,11.0,14.0,2008,0.020741326,24,5613,5,1340.0,2,5,0,1,0,1,0,1
283,7919,66,3.0,59.77320996914078,45.455721658671806,5.0,5.0,9.0,1975,0.111627393,50,12238,8,1970.0,2,3,0,1,0,1,0,1
284,8418,23,1.0,45.59672665522883,,1.0,17.0,25.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
285,7434,27,3.0,77.32977362651529,43.68012147756665,10.0,18.0,20.0,1977,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
286,689,30,4.0,94.16493420565914,60.3222550535965,10.0,8.0,16.0,2005,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
287,11049,1,2.0,67.7561253067878,,1.0,15.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
288,2438,85,1.0,50.66927137958567,48.04296665766436,1.0,16.0,16.0,2018,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
289,9320,30,3.0,76.26562241911199,,1.0,2.0,2.0,2016,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
290,13049,81,3.0,71.04599151212591,52.83643260253072,7.0,3.0,5.0,1960,0.319809354,25,4756,16,2857.0,5,8,0,1,0,1,0,1
291,6360,1,3.0,87.70107821232482,,1.0,5.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
292,11290,1,2.0,67.23376032341747,,1.0,16.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
293,7375,181,2.0,49.978866840164535,29.668130317990567,7.0,9.0,9.0,1966,0.0,8,1423,37,562.0,1,8,0,1,0,1,0,1
294,14813,1,1.0,41.848344469811714,,1.0,16.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
295,10410,6,3.0,80.79479590513914,,1.0,13.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
296,513,27,2.0,57.134181456600636,,0.0,16.0,19.0,1977,0.211401214,9,1892,0,,0,1,0,1,0,1,0,1
297,10336,19,1.0,34.64762900882553,18.72696575227928,6.0,1.0,5.0,1960,0.309479124,35,7715,4,990.0,0,6,0,1,0,1,0,1
298,887,69,3.0,75.80554702612405,45.895949105859955,10.0,14.0,17.0,1986,0.000991363,33,6783,3,,1,9,0,1,0,1,0,1
299,4536,80,2.0,54.87690984764203,32.560765245268804,8.0,22.0,22.0,1985,0.0077202819999999985,38,4788,2,,0,4,0,1,0,1,0,1
300,2395,1,2.0,64.69999397105495,61.28776594576168,0.0,4.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
301,14374,62,3.0,90.82461359617146,,1.0,4.0,12.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
302,1179,27,1.0,55.06922187698419,,1.0,1.0,1.0,2017,0.211401214,9,1892,0,,0,1,0,1,0,1,0,1
303,9635,47,2.0,53.6105832418881,31.289235010795213,8.0,12.0,12.0,1979,0.298204575,16,4048,3,,1,3,0,1,0,1,0,1
304,5176,1,1.0,40.42736535778362,39.68234808055779,1.0,2.0,17.0,2018,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
305,12890,108,3.0,80.29481264687588,52.59681330269184,8.0,5.0,9.0,1959,0.0,23,3684,2,,0,4,0,1,0,1,0,1
306,10149,62,2.0,46.09979169369629,32.21231071425788,6.0,10.0,12.0,1975,0.002211665,39,7614,3,,1,5,0,1,0,1,1,0
307,298,90,3.0,73.83735254295935,45.3721346862976,10.0,17.0,17.0,1997,0.265088676,37,5288,0,1937.0,3,2,0,1,0,1,0,1
308,12610,61,3.0,65.19029396912669,39.24768017535408,8.0,6.0,9.0,1976,0.300322518,52,10311,6,,1,9,0,1,0,1,0,1
309,2537,27,1.0,47.71754259998846,,1.0,11.0,11.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
310,2476,107,2.0,44.614222169043714,29.380245590756378,5.0,8.0,9.0,1967,0.174739084,17,3379,9,100.0,0,3,0,1,0,1,0,1
311,16497,49,2.0,39.00373681538303,23.938134601520577,6.0,9.0,9.0,1965,0.020741326,24,5613,5,1340.0,2,5,0,1,0,1,0,1
312,7383,84,2.0,38.012225192592474,27.777618781166588,5.0,3.0,9.0,1965,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1
313,9174,130,3.0,78.9525610231212,51.38255079055313,8.0,5.0,5.0,1957,0.341071945,27,5664,48,2300.0,3,11,0,1,0,1,0,1
314,3039,9,3.0,73.83346311676652,44.05377330854044,9.0,7.0,15.0,2010,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
315,14899,27,1.0,39.18460693017128,39.18460693017128,1.0,1.0,1.0,2015,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
316,7404,61,1.0,34.42995633360837,22.59383503444141,6.0,9.0,9.0,1981,0.300322518,52,10311,6,,1,9,0,1,0,1,0,1
317,14792,48,3.0,76.43284706046755,49.860315589329595,10.0,12.0,16.0,1979,0.041124634,46,9515,5,,1,10,0,1,0,1,0,1
318,12382,23,3.0,77.02406672294111,,1.0,9.0,17.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
319,6063,90,3.0,74.85696775915558,43.54090937691021,8.0,13.0,14.0,1992,0.265088676,37,5288,0,1937.0,3,2,0,1,0,1,0,1
320,11173,6,2.0,62.64877876492208,,0.0,6.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
321,15901,100,3.0,58.74587915583202,40.86422647155046,6.0,4.0,5.0,1962,0.200146802,23,3975,8,770.0,2,0,0,1,0,1,0,1
322,5174,57,2.0,52.72852657796054,32.889463066260575,9.0,9.0,14.0,1977,0.13321533300000002,49,11395,3,1406.0,3,4,0,1,0,1,1,0
323,10144,30,2.0,62.18028327405845,,1.0,8.0,17.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1
324,10830,37,2.0,43.60115514957445,26.686445334824825,6.0,12.0,12.0,1969,0.122190486,25,4724,2,1308.0,1,3,0,1,0,1,0,1
325,10550,12,3.0,81.73426948057049,48.32852154705795,10.0,8.0,14.0,1995,0.090799103,74,19083,2,,5,15,0,1,0,1,0,1
326,12067,2,1.0,40.48827275515686,23.382282725616406,7.0,2.0,4.0,1961,0.0,33,7425,1,,2,5,0,1,0,1,0,1
327,1008,6,2.0,56.18367280324071,35.419148018061314,8.0,8.0,17.0,2013,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
328,6972,45,2.0,57.788677666916904,55.033788219485935,1.0,4.0,10.0,1977,0.195781053,23,5212,6,,3,2,0,1,0,1,0,1
329,11387,91,2.0,43.442674130385896,31.875968222931185,5.0,4.0,5.0,1963,0.333891544,30,6564,1,,0,0,0,1,0,1,0,1
330,3590,62,1.0,40.16019400540793,21.16989649579964,8.0,10.0,16.0,1984,0.002211665,39,7614,3,,1,5,0,1,0,1,1,0
331,13582,167,1.0,36.65333079765225,19.830052017776037,8.0,5.0,5.0,1963,0.050272014,21,4231,14,1020.0,0,3,0,1,0,1,0,1
332,6437,93,1.0,41.465929871645216,24.119405647589346,8.0,2.0,12.0,1982,0.050900058,43,10621,1,30.0,2,3,0,1,0,1,0,1
333,11210,27,2.0,68.4538142652492,66.91893425263784,0.0,15.0,17.0,1977,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
334,15979,27,1.0,47.426349307656814,,10.0,1.0,1.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
335,5508,27,2.0,58.81160095832591,,1.0,4.0,12.0,1977,0.011654127,4,915,0,,0,0,0,1,0,1,0,1
336,7658,2,3.0,99.59701141241251,64.71372726543345,11.0,11.0,22.0,2003,0.035145267,42,9292,3,2620.0,0,3,0,1,0,1,0,1
337,12194,125,3.0,66.28858429156463,38.8957105434844,8.0,2.0,9.0,1970,0.040242764,25,3478,11,2729.0,3,1,0,1,0,1,0,1
338,6440,23,1.0,41.571273321302854,,1.0,21.0,25.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
339,11563,8,1.0,50.39086246147125,41.642897772708224,0.0,32.0,32.0,2008,0.092290642,21,4346,2,165.0,1,2,0,1,0,1,0,1
340,11064,67,2.0,55.492555042943394,33.69477656726899,9.0,8.0,16.0,1978,0.0077202819999999985,38,4788,2,,0,4,0,1,0,1,0,1
341,13457,6,1.0,40.32612835176775,,0.0,16.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
342,7815,6,1.0,78.53329298571293,78.53329298571293,1.0,1.0,1.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
343,716,113,3.0,127.47713683373176,127.47713683373176,19.0,24.0,24.0,2017,0.050755569,24,5469,1,145.0,0,1,0,1,0,1,0,1
344,15850,57,2.0,57.393768310663326,31.367963299289368,8.0,7.0,12.0,1984,0.13321533300000002,49,11395,3,1406.0,3,4,0,1,0,1,1,0
345,1912,62,3.0,87.12725548755304,,1.0,1.0,1.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
346,12770,177,2.0,63.992378804780714,37.723687103382225,11.0,3.0,9.0,2015,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1
347,80,46,2.0,60.25721241561864,31.035147854991866,9.0,18.0,22.0,1989,0.188783766,31,6137,4,,0,1,0,1,0,1,0,1
348,4869,26,2.0,49.53043704809576,32.25577480392292,5.0,5.0,5.0,1967,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1
349,11866,28,2.0,47.91819196195525,30.138243186464912,5.0,5.0,5.0,1977,0.118537385,30,6207,1,1183.0,1,0,0,1,0,1,0,1
350,7608,1,1.0,50.41272943262186,17.367960620292187,11.0,10.0,25.0,2015,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
351,7827,46,2.0,39.13148085513296,22.317007784266828,7.0,7.0,9.0,1966,0.188783766,31,6137,4,,0,1,0,1,0,1,0,1
352,14277,99,2.0,57.352825485782134,36.375195569180256,9.0,8.0,14.0,1998,0.033493708,66,10573,1,1322.0,3,8,0,1,0,1,0,1
353,7074,6,1.0,49.204895505187494,,1.0,21.0,25.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
354,5904,28,2.0,38.47935844837161,25.166244761730944,5.0,6.0,9.0,1973,0.118537385,30,6207,1,1183.0,1,0,0,1,0,1,0,1
355,6356,6,1.0,40.341763297532566,,1.0,16.0,17.0,2015,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
356,16262,74,1.0,49.44200889673061,,1.0,15.0,17.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
357,14285,89,3.0,73.48268115944994,48.56041041612442,7.0,8.0,9.0,1960,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1
358,6006,62,3.0,122.49764052989156,122.49764052989156,1.0,3.0,3.0,1977,0.072157581,2,629,1,,0,0,0,1,0,1,1,0
359,15722,31,2.0,82.4354954758089,48.65539380335818,16.0,23.0,40.0,2013,0.151346216,32,5889,10,830.0,4,1,0,1,1,0,0,1
360,13266,1,1.0,40.07927553260436,,1.0,17.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
361,14953,6,1.0,39.40042393707752,,1.0,17.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
362,12399,9,2.0,54.56583491493504,29.12741019853277,11.0,2.0,16.0,1975,0.13012277,8,1986,0,,0,0,0,1,0,1,0,1
363,15751,9,1.0,44.17179277100629,1.2518457683823592,1.0,11.0,18.0,2017,0.161531741,25,5648,1,30.0,2,4,0,1,0,1,0,1
364,7196,8,2.0,45.263168383960654,31.251545487956196,4.0,9.0,9.0,1973,0.458174486,26,4439,1,1130.0,1,5,0,1,1,0,0,1
365,11047,23,2.0,58.911137112415545,,1.0,5.0,17.0,1977,0.075778755,6,1437,3,,0,2,0,1,0,1,0,1
366,6470,98,2.0,44.1621816899161,32.269498564614324,5.0,5.0,9.0,1965,0.089039719,33,7976,5,,0,11,0,1,0,1,0,1
367,15141,88,1.0,39.54627117277554,19.872894977825183,10.0,16.0,16.0,1982,0.127375905,43,8429,3,,3,9,0,1,0,1,0,1
368,687,78,3.0,79.3589211078325,47.10088487947708,12.0,5.0,17.0,2007,0.092290642,21,4346,2,165.0,1,2,0,1,0,1,0,1
369,61,1,1.0,55.92621741676192,55.92621741676192,1.0,1.0,1.0,2017,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
370,16187,6,3.0,82.13695295970624,,1.0,3.0,17.0,1977,0.243204519,5,1564,0,540.0,0,0,0,1,0,1,0,1
371,15802,94,2.0,41.392002318031295,26.858676029904707,6.0,13.0,14.0,1980,0.282797669,33,8667,2,,0,6,0,1,0,1,0,1
372,32,25,3.0,88.40676229357331,,1.0,21.0,25.0,2019,0.069753361,53,13670,4,,1,11,0,1,0,1,0,1
373,4411,27,2.0,62.228908439874296,37.28972518054609,1.0,8.0,17.0,2017,0.017647053,2,469,0,,0,0,0,1,0,1,0,1
374,3620,67,1.0,42.609611322071736,22.385002179572478,9.0,12.0,16.0,1986,0.100455735,43,7227,0,,1,6,0,1,0,1,1,0
375,16086,1,3.0,84.64727578985072,,1.0,13.0,22.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
376,14737,1,3.0,79.00021146596234,,1.0,13.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
377,5927,57,10.0,59.05697501990758,36.22307210462361,10.0,22.0,22.0,2002,0.090799103,74,19083,2,,5,15,0,1,0,1,0,1
378,15443,1,1.0,40.31332221114066,40.31332221114066,10.0,12.0,17.0,1977,0.007122317,1,264,0,,0,1,0,1,0,1,0,1
379,8104,52,1.0,38.96470388895918,38.96470388895918,10.0,7.0,17.0,1977,0.371148999,34,7065,1,750.0,2,5,0,1,0,1,0,1
380,4369,100,2.0,57.21532144866124,35.28388596304224,7.0,9.0,9.0,1958,0.200146802,23,3975,8,770.0,2,0,0,1,0,1,0,1
