,DistrictId,Rooms,Square,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
277,39,1.0,32.04987464899744,6.0,3.0,9.0,1969,0.428825818,25,5011,8,0,2,0,1,0,1,0,1
278,13,2.0,55.232956916607726,8.0,11.0,17.0,1998,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
279,1,2.0,79.52122105330591,1.0,1.0,1.0,2017,0.007122317,1,264,0,0,1,0,1,0,1,0,1
280,11,2.0,62.92795167119776,17.0,3.0,3.0,2014,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
281,8,1.0,42.0126943974842,8.0,5.0,14.0,2009,0.458174486,26,4439,1,1,5,0,1,1,0,0,1
282,49,3.0,84.72415684760853,11.0,11.0,14.0,2008,0.020741326,24,5613,5,2,5,0,1,0,1,0,1
283,66,3.0,59.77320996914078,5.0,5.0,9.0,1975,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
285,27,3.0,77.32977362651529,10.0,18.0,20.0,1977,0.017647053,2,469,0,0,0,0,1,0,1,0,1
286,30,4.0,94.16493420565914,10.0,8.0,16.0,2005,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1
288,85,1.0,50.66927137958567,1.0,16.0,16.0,2018,0.072157581,2,629,1,0,0,0,1,0,1,1,0
290,81,3.0,71.04599151212591,7.0,3.0,5.0,1960,0.319809354,25,4756,16,5,8,0,1,0,1,0,1
293,181,2.0,49.978866840164535,7.0,9.0,9.0,1966,0.0,8,1423,37,1,8,0,1,0,1,0,1
297,19,1.0,34.64762900882553,6.0,1.0,5.0,1960,0.309479124,35,7715,4,0,6,0,1,0,1,0,1
298,69,3.0,75.80554702612405,10.0,14.0,17.0,1986,0.000991363,33,6783,3,1,9,0,1,0,1,0,1
299,80,2.0,54.87690984764203,8.0,22.0,22.0,1985,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1
300,1,2.0,64.69999397105495,0.0,4.0,17.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
303,47,2.0,53.6105832418881,8.0,12.0,12.0,1979,0.298204575,16,4048,3,1,3,0,1,0,1,0,1
304,1,1.0,40.42736535778362,1.0,2.0,17.0,2018,0.007122317,1,264,0,0,1,0,1,0,1,0,1
305,108,3.0,80.29481264687588,8.0,5.0,9.0,1959,0.0,23,3684,2,0,4,0,1,0,1,0,1
306,62,2.0,46.09979169369629,6.0,10.0,12.0,1975,0.002211665,39,7614,3,1,5,0,1,0,1,1,0
307,90,3.0,73.83735254295935,10.0,17.0,17.0,1997,0.265088676,37,5288,0,3,2,0,1,0,1,0,1
308,61,3.0,65.19029396912669,8.0,6.0,9.0,1976,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
310,107,2.0,44.614222169043714,5.0,8.0,9.0,1967,0.174739084,17,3379,9,0,3,0,1,0,1,0,1
311,49,2.0,39.00373681538303,6.0,9.0,9.0,1965,0.020741326,24,5613,5,2,5,0,1,0,1,0,1
312,84,2.0,38.012225192592474,5.0,3.0,9.0,1965,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
313,130,3.0,78.9525610231212,8.0,5.0,5.0,1957,0.341071945,27,5664,48,3,11,0,1,0,1,0,1
314,9,3.0,73.83346311676652,9.0,7.0,15.0,2010,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
315,27,1.0,39.18460693017128,1.0,1.0,1.0,2015,0.072157581,2,629,1,0,0,0,1,0,1,1,0
316,61,1.0,34.42995633360837,6.0,9.0,9.0,1981,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
317,48,3.0,76.43284706046755,10.0,12.0,16.0,1979,0.041124634,46,9515,5,1,10,0,1,0,1,0,1
319,90,3.0,74.85696775915558,8.0,13.0,14.0,1992,0.265088676,37,5288,0,3,2,0,1,0,1,0,1
321,100,3.0,58.74587915583202,6.0,4.0,5.0,1962,0.200146802,23,3975,8,2,0,0,1,0,1,0,1
322,57,2.0,52.72852657796054,9.0,9.0,14.0,1977,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0
324,37,2.0,43.60115514957445,6.0,12.0,12.0,1969,0.122190486,25,4724,2,1,3,0,1,0,1,0,1
325,12,3.0,81.73426948057049,10.0,8.0,14.0,1995,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
326,2,1.0,40.48827275515686,7.0,2.0,4.0,1961,0.0,33,7425,1,2,5,0,1,0,1,0,1
327,6,2.0,56.18367280324071,8.0,8.0,17.0,2013,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
328,45,2.0,57.788677666916904,1.0,4.0,10.0,1977,0.195781053,23,5212,6,3,2,0,1,0,1,0,1
329,91,2.0,43.442674130385896,5.0,4.0,5.0,1963,0.333891544,30,6564,1,0,0,0,1,0,1,0,1
330,62,1.0,40.16019400540793,8.0,10.0,16.0,1984,0.002211665,39,7614,3,1,5,0,1,0,1,1,0
331,167,1.0,36.65333079765225,8.0,5.0,5.0,1963,0.050272014,21,4231,14,0,3,0,1,0,1,0,1
332,93,1.0,41.465929871645216,8.0,2.0,12.0,1982,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
333,27,2.0,68.4538142652492,0.0,15.0,17.0,1977,0.017647053,2,469,0,0,0,0,1,0,1,0,1
336,2,3.0,99.59701141241251,11.0,11.0,22.0,2003,0.035145267,42,9292,3,0,3,0,1,0,1,0,1
337,125,3.0,66.28858429156463,8.0,2.0,9.0,1970,0.040242764,25,3478,11,3,1,0,1,0,1,0,1
339,8,1.0,50.39086246147125,0.0,32.0,32.0,2008,0.092290642,21,4346,2,1,2,0,1,0,1,0,1
340,67,2.0,55.492555042943394,9.0,8.0,16.0,1978,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1
342,6,1.0,78.53329298571293,1.0,1.0,1.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
343,113,3.0,127.47713683373176,19.0,24.0,24.0,2017,0.050755569,24,5469,1,0,1,0,1,0,1,0,1
344,57,2.0,57.393768310663326,8.0,7.0,12.0,1984,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0
346,177,2.0,63.992378804780714,11.0,3.0,9.0,2015,0.0,36,6714,2,0,2,0,1,0,1,0,1
347,46,2.0,60.25721241561864,9.0,18.0,22.0,1989,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
348,26,2.0,49.53043704809576,5.0,5.0,5.0,1967,0.0,36,6714,2,0,2,0,1,0,1,0,1
349,28,2.0,47.91819196195525,5.0,5.0,5.0,1977,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
350,1,1.0,50.41272943262186,11.0,10.0,25.0,2015,0.007122317,1,264,0,0,1,0,1,0,1,0,1
351,46,2.0,39.13148085513296,7.0,7.0,9.0,1966,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
352,99,2.0,57.352825485782134,9.0,8.0,14.0,1998,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
354,28,2.0,38.47935844837161,5.0,6.0,9.0,1973,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
357,89,3.0,73.48268115944994,7.0,8.0,9.0,1960,0.0,25,5027,4,1,1,0,1,0,1,0,1
358,62,3.0,122.49764052989156,1.0,3.0,3.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
359,31,2.0,82.4354954758089,16.0,23.0,40.0,2013,0.151346216,32,5889,10,4,1,0,1,1,0,0,1
362,9,2.0,54.56583491493504,11.0,2.0,16.0,1975,0.13012277,8,1986,0,0,0,0,1,0,1,0,1
363,9,1.0,44.17179277100629,1.0,11.0,18.0,2017,0.161531741,25,5648,1,2,4,0,1,0,1,0,1
364,8,2.0,45.263168383960654,4.0,9.0,9.0,1973,0.458174486,26,4439,1,1,5,0,1,1,0,0,1
366,98,2.0,44.1621816899161,5.0,5.0,9.0,1965,0.089039719,33,7976,5,0,11,0,1,0,1,0,1
367,88,1.0,39.54627117277554,10.0,16.0,16.0,1982,0.127375905,43,8429,3,3,9,0,1,0,1,0,1
368,78,3.0,79.3589211078325,12.0,5.0,17.0,2007,0.092290642,21,4346,2,1,2,0,1,0,1,0,1
369,1,1.0,55.92621741676192,1.0,1.0,1.0,2017,0.007122317,1,264,0,0,1,0,1,0,1,0,1
371,94,2.0,41.392002318031295,6.0,13.0,14.0,1980,0.282797669,33,8667,2,0,6,0,1,0,1,0,1
373,27,2.0,62.228908439874296,1.0,8.0,17.0,2017,0.017647053,2,469,0,0,0,0,1,0,1,0,1
374,67,1.0,42.609611322071736,9.0,12.0,16.0,1986,0.100455735,43,7227,0,1,6,0,1,0,1,1,0
377,57,10.0,59.05697501990758,10.0,22.0,22.0,2002,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
378,1,1.0,40.31332221114066,10.0,12.0,17.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
379,52,1.0,38.96470388895918,10.0,7.0,17.0,1977,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
380,100,2.0,57.21532144866124,7.0,9.0,9.0,1958,0.200146802,23,3975,8,2,0,0,1,0,1,0,1
382,24,3.0,78.69582652030464,9.0,9.0,27.0,2009,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
383,111,3.0,72.38864165742602,10.0,3.0,17.0,2008,0.093442564,23,4635,5,2,4,0,1,0,1,0,1
384,86,1.0,32.84651530067701,5.0,5.0,10.0,2012,0.161975568,31,7010,5,3,7,0,1,1,0,0,1
385,69,4.0,98.3854462844821,9.0,14.0,22.0,1979,0.000991363,33,6783,3,1,9,0,1,0,1,0,1
386,7,3.0,115.25474136772252,19.0,16.0,17.0,2012,0.035145267,42,9292,3,0,3,0,1,0,1,0,1
387,53,2.0,61.092224901846905,10.0,18.0,24.0,2018,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
389,9,3.0,66.95095055452481,8.0,12.0,12.0,1983,0.136244425,11,2370,0,0,1,0,1,0,1,0,1
390,62,2.0,72.68384669082198,12.0,14.0,16.0,2015,0.386771659,5,1135,0,0,0,0,1,0,1,1,0
391,25,2.0,52.93882516973662,8.0,7.0,17.0,1995,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
392,1,2.0,65.08119257789156,1.0,12.0,24.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
393,23,1.0,39.103765262257,9.0,5.0,5.0,1981,0.014072961,2,475,0,0,0,0,1,0,1,0,1
394,61,2.0,51.330492938505685,6.0,12.0,12.0,1977,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
396,13,1.0,32.17438856019914,6.0,10.0,12.0,1980,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
398,28,2.0,46.941017141696214,5.0,3.0,5.0,1966,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
399,31,2.0,46.26707194151922,6.0,5.0,5.0,1961,0.151346216,32,5889,10,4,1,0,1,1,0,0,1
400,52,2.0,68.11121152662892,0.0,4.0,17.0,2019,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
401,58,3.0,94.95848143408188,1.0,3.0,12.0,1977,0.43788524,23,5735,3,0,5,0,1,0,1,0,1
402,39,3.0,62.60274435918232,6.0,2.0,9.0,1971,0.428825818,25,5011,8,0,2,0,1,0,1,0,1
403,11,3.0,62.84225035102021,6.0,8.0,9.0,1973,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1
404,23,2.0,60.42465436312048,10.0,20.0,21.0,2018,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
405,3,1.0,41.27079389480479,9.0,1.0,14.0,1976,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
406,26,2.0,48.277558528251966,5.0,4.0,5.0,1967,0.0,36,6714,2,0,2,0,1,0,1,0,1
407,44,1.0,31.949528422859732,5.0,6.0,9.0,1973,0.122190486,25,4724,2,1,3,0,1,0,1,0,1
408,39,1.0,35.802254038565955,9.0,9.0,12.0,1970,0.428825818,25,5011,8,0,2,0,1,0,1,0,1
409,11,2.0,46.430852427976006,5.0,2.0,5.0,1960,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1
410,138,1.0,34.34004886259607,5.0,3.0,8.0,1964,0.313924552,22,4625,11,2,10,0,1,0,1,0,1
411,64,3.0,75.3890233618633,10.0,6.0,17.0,1992,0.002211665,39,7614,3,1,5,0,1,0,1,1,0
412,35,3.0,63.85140280939351,6.0,7.0,9.0,1971,0.089039719,33,7976,5,0,11,0,1,0,1,0,1
413,52,1.0,36.25049340421528,5.0,3.0,5.0,1966,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
414,44,3.0,77.76361158483809,10.0,9.0,17.0,1990,0.036122292,24,4378,0,1,1,0,1,0,1,0,1
415,48,1.0,41.17871395813015,8.0,1.0,1.0,2013,0.041124634,46,9515,5,1,10,0,1,0,1,0,1
417,85,3.0,53.53011316462711,6.0,8.0,9.0,1980,0.037177818,52,11217,1,1,7,0,1,0,1,0,1
418,124,3.0,76.24820173102823,12.0,8.0,17.0,2002,0.122090347,29,6566,7,4,0,0,1,0,1,0,1
419,83,3.0,68.16452723782754,8.0,12.0,16.0,1979,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1
420,27,2.0,58.2539087449271,1.0,3.0,3.0,1977,0.011654127,4,915,0,0,0,0,1,0,1,0,1
421,6,2.0,68.7081404827087,1.0,12.0,17.0,2017,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
422,183,1.0,37.77429723537266,6.0,8.0,13.0,1971,0.037316452,32,6748,93,4,10,0,1,0,1,0,1
423,53,1.0,39.07747586358204,1.0,6.0,24.0,2018,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
424,47,2.0,60.497617487254715,8.0,6.0,17.0,2007,0.101872465,23,4583,3,3,3,0,1,0,1,0,1
425,3,2.0,48.379943517636725,6.0,6.0,12.0,1972,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
426,123,4.0,132.47470009154978,15.0,4.0,15.0,2008,0.0,6,2733,0,0,4,0,1,0,1,0,1
427,55,1.0,42.49912908286633,10.0,16.0,22.0,1987,0.041365446,31,5569,0,1,4,0,1,0,1,0,1
428,29,2.0,38.34564040386889,6.0,8.0,9.0,1965,0.069660344,31,6119,4,1,2,0,1,0,1,0,1
429,6,1.0,41.86851703842829,8.0,7.0,17.0,2009,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
430,100,3.0,62.541631800918466,5.0,4.0,5.0,1967,0.200146802,23,3975,8,2,0,0,1,0,1,0,1
431,3,1.0,25.761151334750853,5.0,4.0,9.0,1976,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
432,125,3.0,63.67682114907157,5.0,1.0,9.0,1971,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
433,74,2.0,44.858613109645674,6.0,4.0,9.0,1974,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
435,74,1.0,52.917918857681954,12.0,6.0,10.0,2015,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
436,157,3.0,54.28952339945418,5.0,7.0,8.0,1961,0.0,30,7538,87,5,5,0,1,0,1,0,1
437,21,1.0,40.80137619115492,7.0,9.0,14.0,2009,0.034331497,25,5487,3,0,4,0,1,0,1,0,1
438,91,1.0,32.603735231478126,5.0,8.0,9.0,1974,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
439,46,2.0,44.36905846799456,5.0,1.0,5.0,1965,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
440,151,1.0,37.53504985097624,9.0,2.0,17.0,2003,0.236108458,16,3893,27,3,10,0,1,0,1,0,1
441,15,1.0,64.89496233808389,12.0,9.0,14.0,2006,0.158249043,21,5731,0,1,0,0,1,0,1,0,1
442,9,1.0,40.57541193289682,10.0,22.0,22.0,1996,0.069753361,53,13670,4,1,11,0,1,0,1,0,1
445,27,2.0,63.11058281162567,11.0,13.0,13.0,2016,0.017647053,2,469,0,0,0,0,1,0,1,0,1
446,69,2.0,64.51795009598224,12.0,6.0,17.0,2005,0.000991363,33,6783,3,1,9,0,1,0,1,0,1
447,1,1.0,42.76280611378013,0.0,12.0,17.0,1977,0.007122317,1,264,0,0,1,0,1,0,1,0,1
450,94,1.0,36.044243226934256,6.0,2.0,9.0,1970,0.282797669,33,8667,2,0,6,0,1,0,1,0,1
451,125,3.0,65.67001094043832,6.0,6.0,9.0,1968,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
453,96,1.0,42.4597187542314,7.0,4.0,15.0,2011,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
455,66,2.0,47.58326048540785,5.0,5.0,5.0,1964,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
457,57,2.0,61.698048389762526,8.0,11.0,17.0,2004,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0
459,12,2.0,57.81701097668579,8.0,7.0,14.0,1989,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
460,101,3.0,84.98513635735254,11.0,11.0,15.0,2016,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1
462,92,3.0,77.46293170391934,9.0,22.0,22.0,1995,0.460556389,20,4386,14,1,5,0,1,0,1,0,1
463,109,1.0,43.975429674708565,8.0,16.0,17.0,1999,0.1363303,30,6141,10,3,6,0,1,0,1,0,1
464,53,3.0,74.28012136497053,10.0,11.0,16.0,1982,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
465,17,3.0,85.88740631940391,9.0,8.0,8.0,1960,0.0,25,5027,4,1,1,0,1,0,1,0,1
467,41,3.0,75.09329627375534,10.0,16.0,17.0,2000,0.036122292,24,4378,0,1,1,0,1,0,1,0,1
468,28,3.0,76.20599771919277,10.0,17.0,17.0,2000,0.333891544,30,6564,1,0,0,0,1,0,1,0,1
469,77,2.0,54.175501638058655,8.0,8.0,12.0,1984,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1
471,7,2.0,56.32091110538482,11.0,18.0,20.0,1999,0.035145267,42,9292,3,0,3,0,1,0,1,0,1
472,44,2.0,45.67046934104685,6.0,5.0,9.0,1983,0.036122292,24,4378,0,1,1,0,1,0,1,0,1
473,24,2.0,53.60728738032417,8.0,6.0,12.0,1983,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
474,61,1.0,39.14642466543385,8.0,16.0,16.0,1981,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
475,27,2.0,64.04969501273952,1.0,5.0,5.0,2017,0.017647053,2,469,0,0,0,0,1,0,1,0,1
476,12,1.0,44.47164834685317,8.0,7.0,12.0,1983,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
477,45,1.0,63.41955264400661,1.0,1.0,1.0,1977,0.195781053,23,5212,6,3,2,0,1,0,1,0,1
478,62,1.0,40.37153002330882,1.0,21.0,25.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
480,56,1.0,40.327011559606646,8.0,8.0,23.0,1986,0.0,23,5067,4,2,6,0,1,0,1,0,1
481,119,3.0,98.51469231642496,12.0,4.0,9.0,2005,0.000995363,42,7651,1,1,5,0,1,0,1,0,1
483,13,1.0,39.48721818935401,7.0,12.0,17.0,2004,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
484,27,2.0,49.63360510567957,7.0,12.0,12.0,1979,0.07542368,11,3097,0,0,0,0,1,0,1,0,1
485,87,1.0,34.789043605347445,6.0,5.0,9.0,1978,0.100455735,43,7227,0,1,6,0,1,0,1,1,0
486,61,3.0,52.50578046507572,6.0,8.0,9.0,1976,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
487,13,2.0,61.26581401441074,10.0,10.0,17.0,1999,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
489,128,1.0,39.347518816893775,8.0,2.0,14.0,1993,0.0,27,4798,0,2,8,0,1,0,1,0,1
490,27,1.0,39.014060182845135,10.0,8.0,17.0,1977,0.011654127,4,915,0,0,0,0,1,0,1,0,1
491,22,2.0,41.11239324524847,6.0,9.0,9.0,1965,0.118537385,30,6207,1,1,0,0,1,0,1,0,1
493,92,3.0,56.52249266662856,5.0,5.0,5.0,1963,0.460556389,20,4386,14,1,5,0,1,0,1,0,1
495,27,2.0,36.07944696055589,9.0,3.0,12.0,2016,0.072157581,2,629,1,0,0,0,1,0,1,1,0
498,6,1.0,60.823136257011996,1.0,1.0,1.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
499,46,2.0,43.84373339716026,5.0,4.0,5.0,1962,0.188783766,31,6137,4,0,1,0,1,0,1,0,1
500,41,4.0,64.74015091637429,5.0,4.0,9.0,1970,0.175054867,36,10055,3,1,0,0,1,0,1,0,1
502,27,1.0,44.67589781472996,8.0,9.0,10.0,2010,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
503,94,3.0,78.83088296571322,10.0,8.0,16.0,1983,0.282797669,33,8667,2,0,6,0,1,0,1,0,1
504,99,2.0,47.304765674086,6.0,9.0,9.0,1972,0.012338886,35,5776,1,2,4,0,1,0,1,0,1
505,126,4.0,79.1423668956054,7.0,5.0,7.0,1938,0.333891544,30,6564,1,0,0,0,1,0,1,0,1
506,23,1.0,106.1781747533186,0.0,2.0,2.0,1977,0.014072961,2,475,0,0,0,0,1,0,1,0,1
507,155,3.0,78.52075028559328,9.0,16.0,16.0,1989,0.042307271,17,2810,9,3,6,0,1,0,1,0,1
509,29,2.0,47.14631417792204,5.0,4.0,5.0,1964,0.069660344,31,6119,4,1,2,0,1,0,1,0,1
510,138,2.0,57.26715347483897,8.0,5.0,12.0,1982,0.313924552,22,4625,11,2,10,0,1,0,1,0,1
511,100,3.0,81.98056014762624,8.0,2.0,8.0,1956,0.200146802,23,3975,8,2,0,0,1,0,1,0,1
513,29,1.0,36.74672849253227,5.0,8.0,9.0,1963,0.086885265,10,2277,2,0,0,0,1,0,1,0,1
514,27,2.0,47.50650628108706,8.0,8.0,16.0,2014,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
515,128,1.0,40.81115291786865,7.0,15.0,17.0,2003,0.0,27,4798,0,2,8,0,1,0,1,0,1
516,53,3.0,60.184972539848864,5.0,5.0,5.0,1967,0.341071945,27,5664,48,3,11,0,1,0,1,0,1
517,27,1.0,40.75759182957332,1.0,10.0,17.0,1977,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
518,5,1.0,43.93458016980311,10.0,7.0,17.0,2019,0.150817539,16,3433,4,4,5,0,1,0,1,0,1
520,53,2.0,54.40200004885281,8.0,1.0,12.0,1982,0.313924552,22,4625,11,2,10,0,1,0,1,0,1
521,108,2.0,59.562593958494396,8.0,5.0,9.0,1956,0.0,25,5027,4,1,1,0,1,0,1,0,1
522,23,2.0,55.86962475037349,10.0,3.0,17.0,2015,0.005767451,1,388,0,0,0,0,1,0,1,0,1
523,27,2.0,43.100689452837436,7.0,5.0,9.0,1983,0.211401214,9,1892,0,0,1,0,1,0,1,0,1
524,27,1.0,47.694143168987004,1.0,13.0,18.0,2017,0.017647053,2,469,0,0,0,0,1,0,1,0,1
525,61,3.0,52.94042298135378,5.0,3.0,9.0,1977,0.300322518,52,10311,6,1,9,0,1,0,1,0,1
526,3,1.0,38.46796451273949,8.0,12.0,14.0,1978,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
527,56,1.0,53.73367651648384,1.0,1.0,1.0,2015,0.0,23,5067,4,2,6,0,1,0,1,0,1
528,57,3.0,81.3229903047982,10.0,13.0,22.0,2003,0.13321533300000002,49,11395,3,3,4,0,1,0,1,1,0
530,164,1.0,30.945176920391198,5.0,6.0,9.0,1968,0.486245621,13,2514,19,0,6,0,1,0,1,0,1
531,58,1.0,34.602860921061485,7.0,10.0,14.0,2000,0.14890389099999998,9,1952,1,3,2,0,1,0,1,0,1
532,105,1.0,35.807067591940765,5.0,7.0,9.0,1974,0.069660344,31,6119,4,1,2,0,1,0,1,0,1
533,89,2.0,40.23247130858349,7.0,9.0,9.0,1965,0.0,23,3684,2,0,4,0,1,0,1,0,1
534,27,1.0,43.049454401588484,8.0,12.0,17.0,2019,0.011654127,4,915,0,0,0,0,1,0,1,0,1
536,123,2.0,49.66807875038748,6.0,4.0,9.0,1972,0.0,47,11319,0,3,5,0,1,0,1,0,1
537,110,2.0,53.36150054355546,8.0,11.0,14.0,1984,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
538,13,3.0,77.74131429470098,10.0,16.0,17.0,1996,0.090799103,74,19083,2,5,15,0,1,0,1,0,1
539,53,2.0,54.26437336920005,8.0,5.0,12.0,1983,0.049637257,34,7759,0,1,3,0,1,0,1,0,1
540,93,2.0,60.80454378615856,11.0,5.0,45.0,2016,0.050900058,43,10621,1,2,3,0,1,0,1,0,1
541,47,1.0,36.84434965259415,8.0,3.0,16.0,1980,0.101872465,23,4583,3,3,3,0,1,0,1,0,1
542,78,1.0,37.63886789579714,8.0,9.0,17.0,2001,0.092290642,21,4346,2,1,2,0,1,0,1,0,1
543,101,1.0,37.667224463107154,9.0,6.0,12.0,1973,0.225824954,41,6558,7,3,2,1,0,0,1,0,1
544,23,3.0,64.30057533118392,1.0,4.0,4.0,1977,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1
545,96,1.0,39.211956715450405,10.0,7.0,22.0,1996,0.041116354,53,14892,4,1,4,0,1,0,1,0,1
548,48,1.0,38.8401594517057,8.0,2.0,16.0,1979,0.041124634,46,9515,5,1,10,0,1,0,1,0,1
549,33,3.0,79.56632934939216,8.0,5.0,5.0,1959,0.051942062,17,4017,7,2,0,0,1,0,1,0,1
550,21,2.0,49.79360723558686,9.0,3.0,12.0,1969,0.194489265,47,8004,3,3,5,0,1,0,1,0,1
551,6,1.0,48.12811381122239,48.0,1.0,1.0,2013,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
553,74,1.0,52.41278642576464,0.0,7.0,16.0,2016,0.075778755,6,1437,3,0,2,0,1,0,1,0,1
554,52,2.0,67.05165376941001,1.0,3.0,17.0,1977,0.371148999,34,7065,1,2,5,0,1,0,1,0,1
555,6,1.0,50.8218174641723,13.0,1.0,1.0,2015,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
557,110,1.0,41.586213835780704,8.0,4.0,10.0,1997,0.033493708,66,10573,1,3,8,0,1,0,1,0,1
558,26,2.0,76.91597750516004,12.0,3.0,30.0,2011,0.0,36,6714,2,0,2,0,1,0,1,0,1
559,36,3.0,81.99479026880738,10.0,2.0,22.0,2008,0.08761909,8,1497,5,1,0,0,1,0,1,0,1
560,6,2.0,71.9042262423926,1.0,9.0,25.0,2015,0.243204519,5,1564,0,0,0,0,1,0,1,0,1
561,113,2.0,70.69422104004224,12.0,28.0,30.0,2014,0.050755569,24,5469,1,0,1,0,1,0,1,0,1
562,27,1.0,43.01178871007864,0.0,1.0,1.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0
563,8,3.0,70.54577931503084,7.0,8.0,16.0,1984,0.458174486,26,4439,1,1,5,0,1,1,0,0,1
564,127,3.0,61.39986331691571,6.0,9.0,9.0,1972,0.486245621,13,2514,19,0,6,0,1,0,1,0,1
565,66,1.0,45.351351977550586,9.0,9.0,20.0,2003,0.111627393,50,12238,8,2,3,0,1,0,1,0,1
566,7,2.0,46.87517534988328,5.0,3.0,5.0,1966,0.035145267,42,9292,3,0,3,0,1,0,1,0,1
567,44,2.0,43.752665826427815,5.0,5.0,5.0,1963,0.122190486,25,4724,2,1,3,0,1,0,1,0,1
568,84,2.0,65.18544795853667,6.0,4.0,5.0,1958,0.006076152,30,5285,0,6,6,0,1,0,1,0,1
569,79,2.0,49.45169695994801,5.0,2.0,5.0,1965,0.307466659,30,5048,9,2,5,0,1,1,0,0,1
572,8,1.0,42.94487202868464,8.0,6.0,17.0,1993,0.219006007,28,6746,3,1,4,0,1,0,1,0,1
